Damage,Year,Month,Targetspp,POINT_X,POINT_Y,Bear_abund,Landcover_code,Altitude,Human_population,Dist_to_forest,Dist_to_town,Livestock_killed,ShannonDivIndex,prop_arable,prop_orchards,prop_pasture,prop_ag_mosaic,prop_seminatural,prop_deciduous,prop_coniferous,prop_mixedforest,prop_grassland,prop_for_regen
0,2012,0,,546776.3653,573902.7797,45,211,784,0,2221.213828,1326.315365,0,0.419617,85.178,0,0,0,0,0,0,0,14.822,0
0,2014,0,,546818.2071,521294.291,40,321,726,0,400.898163,4341.258483,0,0.614192,0,0,0,0,0,69.603,0,0,30.397,0
0,2010,0,,546837.1286,574528.1022,45,211,784,0,2212.747458,1921.352276,0,0.419617,85.178,0,0,0,0,0,0,0,14.822,0
0,2012,0,,546866.3624,520527.3424,40,321,715,0,241.981735,3645.346621,0,0.614192,0,0,0,0,0,69.603,0,0,30.397,0
0,2011,0,,546906.4121,565133.4387,45,312,1185,0,0,4185.210151,0,0.572467,0,0,0,0,0,0,74.056,0,0,25.944
1,2012,6,bovine,546975,495744,35,231,553,0,114.948413,1514.848168,1,1.267996,30.914,0,11.716,0,0,44.419,0.751,0,0,0
0,2016,0,,547155.3942,552924.9223,36,312,1342,0,0,9447.23715,0,0.593574,0,0,0,0,0,0,83.744,6.252,1.448,8.556
0,2014,0,,547246.2109,568089.2793,45,313,800,0,0,1986.090068,0,1.299891,7.44,0,56.908,0.943,0,0,9.343,10.589,0,14.777
0,2011,0,,547256.8878,584225.3309,26,211,1033,0,357.64299,1192.766753,1,1.265523,7.619,0,0,0,0,0,31.674,0,37.82,22.887
0,2008,0,,547271.5114,563311.1505,22,312,1326,0,0,5808.617799,1,0.843393,0,0,0,0,0,0,69.113,11.178,19.216,0.493
1,2012,8,bovine,547305,560137,36,312,1182,0,0,8603.237514,1,0.93198,0,0,0,0,0,0,68.269,3.85,16.1,11.781
0,2012,0,,547318.0033,537750.119,45,324,959,0,62.947889,4691.522289,0,1.140441,0,0,0,0,0,53.798,28.671,1.209,4.874,11.448
0,2014,0,,547342.3149,585771.5438,26,324,1133,0,63.004077,2012.367624,0,1.027772,0,0,0,0,0,0,37.129,0,45.751,17.12
1,2012,6,bovine,547356,589560,26,324,1413,0,386.131589,5569.369225,2,1.090079,0,0,0,0,0,0,33.204,0,28.072,38.724
1,2011,9,ovine,547366,572492,45,112,788,228,849.635008,0,1,1.24565,54.435,0,4.754,0,2.468,0,9.088,3.064,0.037,0
0,2008,0,,547380.8001,538015.5225,45,324,977,0,36.02111,4419.756782,0,1.140441,0,0,0,0,0,53.798,28.671,1.209,4.874,11.448
0,2016,0,,547421.7085,551088.0002,36,312,1409,0,0,7681.689761,0,0.038888,0,0,0,0,0,0,99.356,0,0.644,0
1,2013,8,bovine,547617,589816,26,324,1369,0,269.746224,5776.339704,1,0.854534,0,0,0,0,0,0,50.392,0,4.968,44.64
1,2008,8,ovine,547619,561830,22,321,1068,0,119.000096,7238.248115,1,0.843393,0,0,0,0,0,0,69.113,11.178,19.216,0.493
0,2008,0,,547633.637,522545.2006,40,324,687,0,7.078513,5258.136488,2,1.018355,0,0,0,0,4.88,59.15,0,0,27.811,8.159
0,2012,0,,547658.4085,509617.6255,56,211,541,0,1234.97718,697.645283,0,1.598524,40.194,0,10.256,11.792,15.125,5.419,0,0,0,0
0,2008,0,,547659.644,587565.8258,26,324,1364,0,101.679734,3556.103334,0,1.027772,0,0,0,0,0,0,37.129,0,45.751,17.12
1,2013,9,bovine,547673,522063,40,321,655,0,108.791992,4779.019329,2,1.018355,0,0,0,0,4.88,59.15,0,0,27.811,8.159
1,2012,6,bovine,547703,588366,26,321,1371,0,20.197165,4331.355616,2,1.090079,0,0,0,0,0,0,33.204,0,28.072,38.724
0,2012,0,,547712.1796,563461.6655,45,312,1349,0,0,5959.672319,1,0.843393,0,0,0,0,0,0,69.113,11.178,19.216,0.493
1,2014,11,alte,547727,506314,32,231,534,167,18.074515,342.369642,3,1.423364,33.439,0,27.653,6.231,0,26.167,0,0,0,6.51
0,2014,0,,547741.8086,619304.2907,25,312,1110,0,0,7117.415051,0,0,0,0,0,0,0,0,100,0,0,0
1,2015,9,bovine,547752.71,521936.86,40,321,645,0,220.913184,4638.406049,2,1.018355,0,0,0,0,4.88,59.15,0,0,27.811,8.159
1,2014,6,bovine,547762,506185,32,311,552,167,0,317.348121,3,1.423364,33.439,0,27.653,6.231,0,26.167,0,0,0,6.51
1,2008,9,ovine,547773,516176,40,112,516,609,891.364405,0,2,1.087136,64.257,0,0,0,11.427,7.466,0,0,1.176,0.4
0,2014,0,,547779.5763,511290.7351,56,211,591,0,222.668883,2034.687629,0,0.61385,81.115,0,8.213,0,0,10.672,0,0,0,0
0,2011,0,,547841.4083,530788.7507,56,324,962,0,123.956436,3842.711286,0,1.024226,0,0,0,0,0,44.511,0,45.05,3.869,6.57
0,2011,0,,547883.27,541716.7352,45,312,1426,0,0,900.210541,0,0.747145,0,0,0,0,1.072,0,72.947,0,0,21.576
0,2016,0,,547890.0006,535960.7703,38,312,944,0,0,3699.547227,0,1.226268,0,0,0,0,0,34.133,34,0.718,28.364,2.785
0,2012,0,,547890.8623,479716.6776,0,231,485,0,2240.015442,620.963224,0,0.915193,67.028,0,22.104,0,0,0,0,0,0,0
0,2008,0,,547915.5049,496979.3132,35,311,591,172,0,170.830115,1,1.267996,30.914,0,11.716,0,0,44.419,0.751,0,0,0
0,2008,0,,547932.8874,623109.8157,0,312,1163,0,0,7419.719938,0,0.135241,0,0,0,0,0,0,96.986,0,3.014,0
0,2014,0,,547964.648,588620.3399,26,312,1328,0,0,4545.65956,2,1.090079,0,0,0,0,0,0,33.204,0,28.072,38.724
1,2009,4,ovine,548042,584213,26,324,1018,7,124.699441,438.243281,1,1.265523,7.619,0,0,0,0,0,31.674,0,37.82,22.887
0,2014,0,,548052.3426,522929.2225,56,311,675,0,0,5566.045795,2,1.018355,0,0,0,0,4.88,59.15,0,0,27.811,8.159
1,2010,7,ovine,548098,580666,45,211,833,709,389.749254,0,1,1.270344,40.142,0,0,1.096,0,0,5.745,0,20.539,0
1,2013,9,bovine,548101,498795,32,311,646,0,0,988.418909,1,1.16575,11.578,0,52.653,0,0,28.841,5.53,0,0,0
0,2012,0,,548154.8644,615002.0417,25,313,870,0,0,2920.600656,0,1.045104,0,0,0,0,17.926,0,47.273,34.565,0.056,0.181
0,2008,0,,548224.8127,494910.4477,35,311,709,0,0,1820.291295,0,0.440105,0.302,0,14.847,0,0,84.851,0,0,0,0
1,2012,8,bovine,548299,507703,32,311,535,0,0,633.428883,3,1.423364,33.439,0,27.653,6.231,0,26.167,0,0,0,6.51
0,2012,0,,548313.3573,562929.3322,22,312,1323,0,0,6659.58425,1,0.843393,0,0,0,0,0,0,69.113,11.178,19.216,0.493
0,2014,0,,548320.2664,511892.841,56,231,600,0,46.154064,2063.075776,0,0.830802,69.379,0,22.884,0,1.775,5.962,0,0,0,0
0,2014,0,,548352.9894,609830.0069,32,312,1033,0,0,1266.62618,0,1.430226,0,0,5.855,5.182,7.913,0,57.274,4.94,11.051,0
0,2012,0,,548359.9428,495299.2177,35,311,704,0,0,1883.166594,0,0.440105,0.302,0,14.847,0,0,84.851,0,0,0,0
0,2008,0,,548370.5596,568915.8866,45,231,780,0,128.637953,726.317449,0,1.299891,7.44,0,56.908,0.943,0,0,9.343,10.589,0,14.777
0,2012,0,,548478.1796,525623.6436,56,311,671,0,0,8220.928931,0,0.430873,0,0,0,0,0,84.524,0,0,15.476,0
0,2014,0,,548482.3914,586718.2251,26,312,1209,0,0,2615.804144,0,1.027772,0,0,0,0,0,0,37.129,0,45.751,17.12
0,2012,0,,548493.1855,595703.5367,27,312,1137,0,0,2729.919741,0,0.772326,0,0,0,0,0,0,65.413,0,30.409,4.179
0,2008,0,,548505.6728,598334.9059,27,313,1082,0,0,3286.901829,0,0.894591,0,0,0,0,0,0,6.473,60.712,1.118,31.697
0,2012,0,,548711.0338,557704.3688,36,312,979,0,0,7464.171802,0,0.948082,0,0,0,0,0,0,57.61,28.714,0,13.676
0,2012,0,,548719.5913,486038.6762,15,311,685,0,0,1456.622434,0,0.768963,0,0,47.796,0,0,50.449,0,0,0,0
0,2011,0,,548719.7686,554259.2218,36,312,1135,0,0,7634.012049,0,0.745271,0,0,0,0,0,0,60.519,37.64,0,1.841
0,2011,0,,548725.7646,562387.4159,22,312,1289,0,0,7192.43251,1,0.843393,0,0,0,0,0,0,69.113,11.178,19.216,0.493
0,2012,0,,548727.643,622941.3534,0,312,1196,0,0,7645.794751,0,0.135241,0,0,0,0,0,0,96.986,0,3.014,0
0,2012,0,,548731.3855,502439.2783,32,311,776,0,0,3248.745073,0,1.276834,1.979,0,26.887,0,1.725,51.197,7.418,0,0,10.794
0,2011,0,,548764.7437,610224.0487,32,312,959,4,0,770.605422,0,1.430226,0,0,5.855,5.182,7.913,0,57.274,4.94,11.051,0
1,2015,5,bovine,548765,608444,32,321,767,4,51.422426,203.035457,1,0.726467,0,0,0,3.651,0,0,69.532,0,26.817,0
0,2014,0,,548802.5509,496785.4177,35,311,673,1,0,504.330318,1,1.267996,30.914,0,11.716,0,0,44.419,0.751,0,0,0
0,2008,0,,548806.852,544779.7098,30,312,1586,0,0,1233.61581,0,0.659662,0,0,0,0,0,0,62.866,0,0,37.134
0,2016,0,,548815.9339,551728.0441,36,312,1258,0,0,8107.741366,0,0.593574,0,0,0,0,0,0,83.744,6.252,1.448,8.556
1,2012,11,bovine,548870,522661,56,321,655,0,125.500629,5255.078542,1,0.644164,0,0,0,0,0,65.521,0,0,34.479,0
0,2011,0,,548936.9704,518446.7362,56,324,598,0,220.099061,1055.900012,0,1.14533,1.189,0,0,0,0.096,36.351,0,0,36.353,26.012
0,2008,0,,548937.6109,488834.6471,35,311,694,0,0,3135.236849,0,0.053237,0,0,0.86,0,0,99.097,0,0,0,0.043
1,2014,9,ovine,548974,504035,32,231,807,0,27.191166,2343.012127,3,0.894421,0,0,17.528,0,0,67.266,0.007,0,14.252,0.948
0,2014,0,,549018.0988,520976.709,56,243,639,0,53.508322,3579.395041,0,0.956027,0,0,0,0,1.651,64.058,0,0,15.428,18.863
0,2012,0,,549019.7314,517797.2571,56,324,582,0,283.309293,470.250816,0,1.14533,1.189,0,0,0,0.096,36.351,0,0,36.353,26.012
1,2012,8,bovine,549066,514644,56,211,535,0,151.785895,1182.153932,3,1.408993,27.707,0,29.824,0,8.821,30.17,0,0,0,3.479
1,2012,5,bovine,549071,505097,32,321,758,0,90.758582,1871.471444,3,0.894421,0,0,17.528,0,0,67.266,0.007,0,14.252,0.948
0,2011,0,,549132.9491,602856.9989,27,313,1297,0,0,5237.09475,0,0.426343,0,0,0,0,0,0,1.511,88.54,0.712,9.238
0,2012,0,,549156.0186,528121.8998,56,311,802,0,0,6701.613692,2,0.421506,0,0,0,0,0,85.069,0,0,14.931,0
0,2012,0,,549167.6802,515826.6669,56,211,611,0,519.348324,597.516253,0,1.569209,31.158,0,8.424,0,16.676,27.079,0,0,15.374,1.268
0,2011,0,,549178.837,594970.278,27,312,1093,0,0,2803.842067,0,0,0,0,0,0,0,0,100,0,0,0
0,2008,0,,549182.0168,486204.9446,15,231,746,0,103.485707,1935.914259,0,0.681362,0,0,42.339,0,0,57.661,0,0,0,0
0,2012,0,,549222.9397,599128.1528,27,313,1064,0,0,3208.454087,0,0.420531,0,0,0,0,0,0,0,85.125,0,14.875
0,2012,0,,549248.3133,586392.2629,26,312,1100,0,0,2418.752977,0,0.897291,0,0,0,0,0,0,60.684,0,10.401,28.916
0,2014,0,,549298.0912,493825.918,35,231,653,0,2.670854,778.61138,0,0.791396,0,0,43.589,0,0,53.775,0,0,0,2.636
0,2016,0,,549326.1736,509195.724,32,231,517,51,39.617362,1211.494164,0,1.404756,24.955,0,7.553,0.219,2.088,41.943,0,0,1.412,0
0,2008,0,,549331.8065,509595.3336,32,243,487,1,294.068406,850.098272,0,1.404756,24.955,0,7.553,0.219,2.088,41.943,0,0,1.412,0
0,2014,0,,549358.3845,494014.2238,35,231,642,0,83.327037,973.052107,0,0.791396,0,0,43.589,0,0,53.775,0,0,0,2.636
0,2008,0,,549399.8723,589103.23,23,312,1466,0,0,5087.118479,0,0.492336,0,0,0,0,0,0,80.574,0,0,19.426
0,2008,0,,549416.6907,498694.888,32,311,637,0,0,1468.925988,2,1.041323,0.416,0,47.462,0,4.539,42.049,5.534,0,0,0
0,2012,0,,549487.9553,526913.1521,56,311,751,0,0,7867.140589,0,0.609448,0,0,0,0,0,75.331,0,0,23.373,1.295
0,2014,0,,549508.9956,491722.9969,35,311,797,0,0,1504.83531,0,0.394506,0,0,13.431,0,0,86.569,0,0,0,0
0,2008,0,,549522.4324,505096.3174,32,311,783,0,0,2274.805528,3,0.894421,0,0,17.528,0,0,67.266,0.007,0,14.252,0.948
1,2015,8,alte,549589,579319,45,324,931,0,167.736167,1285.586337,1,1.038333,0.072,0,0,0,0,0,34.016,0,47.376,18.536
0,2011,0,,549651.5589,568155.9282,45,231,847,0,85.399956,1731.768346,1,0.766104,1.44,0,79.08,1.169,0,0,9.449,0.929,0,7.934
1,2015,6,ovine,549660,504178,32,231,789,0,8.265039,2804.661481,3,0.894421,0,0,17.528,0,0,67.266,0.007,0,14.252,0.948
0,2008,0,,549709.9634,546131.9213,30,312,1241,0,0,2535.122566,0,0.050778,0,0,0,0,0,0,99.112,0,0,0.888
1,2012,5,bovine,549712,499699,32,231,654,0,118.637141,2465.84326,2,1.041323,0.416,0,47.462,0,4.539,42.049,5.534,0,0,0
0,2011,0,,549741.9521,512142.2291,56,211,595,0,25.572,1314.44806,0,1.377946,23.874,0,38.887,0,1.793,28.091,0,4.725,0,2.63
0,2014,0,,549756.9301,596438.5206,27,312,880,0,0,1652.512811,0,1.177088,0,0,0,0,3.6,0,43.714,30.665,0,22.021
0,2014,0,,549775.0037,538133.0948,38,321,973,0,11.791089,4173.3428,0,1.183586,0,0,0,0,0,7.52,40.099,1.765,43.436,7.18
0,2014,0,,549799.379,593686.5516,27,312,1102,0,0,3377.579088,0,0.131715,0,0,0,0,0,0,97.087,0,2.913,0
0,2011,0,,549852.8171,568248.3502,45,231,850,0,120.815215,1632.747246,1,0.766104,1.44,0,79.08,1.169,0,0,9.449,0.929,0,7.934
1,2013,9,bovine,549853,514103,56,231,613,0,104.531842,2090.548218,3,1.408993,27.707,0,29.824,0,8.821,30.17,0,0,0,3.479
0,2008,0,,549858.3058,594844.5906,27,312,1067,0,0,2389.014018,0,0,0,0,0,0,0,0,100,0,0,0
0,2014,0,,549893.3732,543902.5487,30,312,1258,0,0,670.028331,0,0.00212,0,0,0,0,0,0,99.977,0,0,0.023
0,2014,0,,549894.8001,558616.9654,36,312,886,0,0,6472.489297,0,1.560693,17.221,0,1.579,0,6.887,0,16.374,0,24.768,33.17
0,2012,0,,549935.8701,509588.7518,32,311,563,0,0,724.391878,0,1.404756,24.955,0,7.553,0.219,2.088,41.943,0,0,1.412,0
0,2014,0,,550027.0246,616607.3677,25,312,839,0,0,4941.672669,0,1.143033,0,0,0,0,16.576,0,57.629,13.922,11.874,0
0,2011,0,,550035.1027,591569.8946,23,312,1325,0,0,5263.301047,0,0.457282,0,0,0,0,0,0,82.912,0,0,17.088
0,2011,0,,550055.4785,589312.1189,23,312,1441,0,0,5446.583513,0,0.492336,0,0,0,0,0,0,80.574,0,0,19.426
0,2012,0,,550094.0703,581635.7904,23,312,915,8,0,1548.845878,0,1.574187,17.649,0,0,6.899,2.514,0,28.674,0,12.345,31.759
0,2014,0,,550095.7573,487050.1404,15,231,847,0,2.33681,3048.167027,0,0.681362,0,0,42.339,0,0,57.661,0,0,0,0
0,2011,0,,550154.6022,552702.1744,30,312,1190,0,0,6688.559705,0,0.51908,0,0,0,0,6.558,0,85.276,8.166,0,0
0,2012,0,,550210.2694,583894.3653,26,312,1156,0,0,1657.45594,0,0.870951,0,0,0,0,0,0,60.349,0,31.651,8
1,2015,5,bovine,550230,583644,26,321,1193,0,40.782749,1721.759869,1,1.216458,0,0,0,11.183,0,0,34.566,0,43.326,10.924
0,2011,0,,550246.8757,531769.8457,56,313,999,0,0,5442.959124,0,0.9153,0,0,0,0,0,66.161,19.167,13.433,0.027,1.212
0,2016,0,,550250.2595,485980.9407,15,311,783,0,0,2828.167198,0,0.681362,0,0,42.339,0,0,57.661,0,0,0,0
1,2016,8,bovine,550263.3792,498039.9249,32,243,547,0,69.988895,1686.806171,2,1.041323,0.416,0,47.462,0,4.539,42.049,5.534,0,0,0
0,2008,0,,550356.2515,605567.639,27,324,1151,0,3.3692,2999.309897,0,1.150172,0,0,0,0,0,0,48.286,22.98,25.438,3.296
1,2015,7,bovine,550404,514293,56,231,659,0,185.78949,2380.454422,3,1.408993,27.707,0,29.824,0,8.821,30.17,0,0,0,3.479
1,2011,6,ovine,550417,556873,36,324,931,0,254.886732,5712.329298,1,1.609478,0,0,14.226,0,5.882,0,34.5,7.577,11.837,25.978
0,2016,0,,550446.4866,518950.9225,56,311,662,0,0,2266.833062,0,1.14533,1.189,0,0,0,0.096,36.351,0,0,36.353,26.012
0,2012,0,,550462.7354,500943.7816,32,231,705,0,4.981016,3718.793715,2,0.66406,0,0,37.999,0,0,62.001,0,0,0,0
0,2008,0,,550476.5437,554630.6758,36,313,964,0,0,5841.731324,0,0.559803,0,0,0.496,0,0,0,13.759,82.785,0,2.96
0,2011,0,,550479.9097,563734.3844,22,313,1036,0,0,5921.321202,0,1.130778,0,0,0,0,0,0,44.514,38.758,11.485,5.243
0,2011,0,,550515.1461,509877.1177,32,311,566,0,0,528.703767,0,0.970676,70.112,0,0.788,0,0.775,14.759,0,5.771,0,0
0,2011,0,,550548.3474,591106.5659,23,312,1204,0,0,5608.386931,0,0.457282,0,0,0,0,0,0,82.912,0,0,17.088
0,2008,0,,550553.333,510950.4986,56,313,539,396,0,62.406278,0,0.970676,70.112,0,0.788,0,0.775,14.759,0,5.771,0,0
0,2014,0,,550556.1986,519001.3673,56,311,682,0,0,2380.976581,0,1.14533,1.189,0,0,0,0.096,36.351,0,0,36.353,26.012
0,2012,0,,550579.139,510666.1925,56,112,494,396,180.416465,0,0,0.970676,70.112,0,0.788,0,0.775,14.759,0,5.771,0,0
1,2013,10,bovine,550602,500376,32,231,707,0,32.40754,3523.725695,2,0.66406,0,0,37.999,0,0,62.001,0,0,0,0
0,2014,0,,550628.0908,487249.3653,15,231,932,0,32.994021,3325.574203,0,0.681362,0,0,42.339,0,0,57.661,0,0,0,0
0,2008,0,,550649.8981,556221.1196,36,243,858,0,6.861243,5518.669417,1,1.609478,0,0,14.226,0,5.882,0,34.5,7.577,11.837,25.978
1,2015,5,bovine,550696,566127,22,321,958,0,102.17812,3525.314472,1,1.286864,0,0,10.888,0,0,0,42.589,2.028,10.448,34.046
0,2011,0,,550735.4157,515414.3185,56,231,616,0,171.11311,2217.52129,3,1.408993,27.707,0,29.824,0,8.821,30.17,0,0,0,3.479
0,2012,0,,550767.7123,514939.555,56,311,580,0,0,2419.758819,3,1.408993,27.707,0,29.824,0,8.821,30.17,0,0,0,3.479
1,2016,9,bovine,550778.2601,528482.3133,56,311,890,0,0,7569.12285,2,0.421506,0,0,0,0,0,85.069,0,0,14.931,0
1,2016,9,bovine,550778.2601,528482.3133,56,311,890,0,0,7569.12285,2,0.421506,0,0,0,0,0,85.069,0,0,14.931,0
0,2012,0,,550816.8805,583935.9878,26,312,1004,0,0,2258.595921,0,0.870951,0,0,0,0,0,0,60.349,0,31.651,8
1,2013,7,bovine,550850,568730,45,313,869,0,0,993.127566,1,0.766104,1.44,0,79.08,1.169,0,0,9.449,0.929,0,7.934
0,2016,0,,550855.0523,621572.422,0,312,1495,0,0,9450.037836,0,0.16679,0,0,0,0,0,0,96.036,0,3.964,0
0,2008,0,,550938.6201,489931.0592,35,311,884,0,0,3781.838763,0,0.45885,0,0,17.188,0,0,82.812,0,0,0,0
0,2012,0,,550942.7726,577206.4554,45,324,1296,0,48.670736,2778.226997,0,0.659122,0,0,0,0,0,0,78.477,0,14.151,7.372
0,2011,0,,550948.7259,561492.0142,22,324,881,0,8.082498,6609.886842,0,1.606893,17.868,0,23.839,0,30.95,0,2.039,9.465,0,15.839
1,2012,8,alte,551040,581115,23,243,927,0,38.864409,2072.495991,1,0.905789,0,0,0,0,5.955,0,54.79,0,0.853,38.402
0,2014,0,,551047.3522,521419.3986,56,311,804,0,0,4620.739129,0,0.471305,0,0,0,0,0,87.199,0,0,6.48,6.321
0,2016,0,,551138.8234,613653.3741,25,313,1101,0,0,2101.886025,0,1.190397,0,0,24.349,0,0,0,14.944,51.442,0,9.265
1,2016,8,bovine,551224,566019,22,324,930,0,0.288095,3575.539525,1,1.13841,0,0,0,0,0,0,35.455,47.649,8.406,8.49
1,2013,9,bovine,551241,500654,32,311,637,0,0,3505.329814,4,0.518039,0,0,17.835,0,0,81.274,0,0,0,0.891
1,2013,9,bovine,551241,500654,32,311,637,0,0,3505.329814,4,0.518039,0,0,17.835,0,0,81.274,0,0,0,0.891
1,2012,5,bovine,551250,502734,32,231,654,0,71.331771,1951.926449,1,1.445447,10.766,0,42.673,0,8.674,18.186,0,0,0,19.7
1,2012,11,ovine,551253,508757,32,112,527,333,960.648819,0,1,0.658371,82.265,0,0,0,3.909,0.117,0,0,5.152,0
1,2013,9,bovine,551254,557364,36,324,898,0,638.773682,4899.484827,3,1.267947,4.297,0,55.495,0,12.27,0,12.558,0,0,15.379
1,2015,6,bovine,551314,497409,25,231,584,0,44.674122,2615.67032,1,0.802587,0,0,50.327,0,0,46.811,0,0,0,2.862
0,2012,0,,551321.7779,476855.9648,0,211,488,14,613.898253,1457.975064,0,1.312777,29.954,0,40.564,0,0,19.543,0,0,0,0
1,2013,4,bovine,551358,501205,25,231,607,0,10.087824,2970.729918,4,0.518039,0,0,17.835,0,0,81.274,0,0,0,0.891
1,2013,4,bovine,551358,501205,25,231,607,0,10.087824,2970.729918,4,0.518039,0,0,17.835,0,0,81.274,0,0,0,0.891
0,2012,0,,551407.7639,546850.0797,30,312,1033,0,0,3856.751725,0,1.042822,0,0,22.308,0,0,0,48.93,0,0,28.762
0,2012,0,,551449.5107,537676.5804,38,321,1073,0,193.730769,5227.753464,0,1.223695,0,0,0,0,0,48.508,31.141,10.393,8.324,1.634
0,2016,0,,551483.9098,588938.3483,23,312,1168,0,0,5675.526288,0,0.813963,0,0,0,0,0,0,68.518,0,9.299,22.183
0,2012,0,,551521.9727,500492.2215,25,311,565,0,0,3526.433533,4,0.518039,0,0,17.835,0,0,81.274,0,0,0,0.891
0,2012,0,,551558.9313,479223.9924,9,311,560,1094,0,286.929049,0,1.462363,13.039,0,37.264,0,0,28.376,0,13.439,0,0
0,2008,0,,551596.7486,482821.6881,15,311,648,18,0,797.82436,0,0.920832,0,0,28.609,6.597,0,62.405,0,0,0,0
1,2014,8,ovine,551600,557537,36,231,888,0,642.280359,4577.008355,3,1.267947,4.297,0,55.495,0,12.27,0,12.558,0,0,15.379
0,2011,0,,551608.281,589189.3813,23,324,1201,0,22.818397,5954.809823,0,0.813963,0,0,0,0,0,0,68.518,0,9.299,22.183
1,2011,6,ovine,551622,556490,36,312,887,0,0,4524.001302,3,1.267947,4.297,0,55.495,0,12.27,0,12.558,0,0,15.379
1,2015,8,bovine,551639,573062,45,321,1066,0,52.626838,2303.037546,1,1.064502,0,0,0,0,0.425,0.535,25.903,52.557,20.58,0
0,2016,0,,551664.7477,480748.4216,9,231,597,159,47.550063,327.614687,0,0.866752,2.262,0,26.684,0,0,65.866,0,0,0,0
0,2008,0,,551666.6802,492652.1154,35,311,856,0,0,2789.531651,0,0,0,0,0,0,0,100,0,0,0,0
0,2014,0,,551728.8794,477445.743,9,211,494,0,357.118156,1140.305886,0,1.312777,29.954,0,40.564,0,0,19.543,0,0,0,0
0,2011,0,,551730.128,614948.7369,25,313,1087,0,0,3514.101069,0,0.689079,0,0,0,0,0,0,39.775,59.961,0.264,0
0,2008,0,,551745.6245,538579.2563,30,312,1001,0,0,4650.612591,0,0.923055,0,0,0,0,0,0,62.067,16.097,21.827,0.008
0,2008,0,,551751.2153,579625.6983,45,312,1250,0,0,2361.939668,0,0.637803,0,0,0,0,0,0,66.48,0,0,33.52
1,2014,9,bovine,551752,568080,45,313,938,0,0,1567.118997,1,1.076967,0,0,11.575,0.422,0,0,5.094,65.806,0,14.364
0,2012,0,,551767.9392,547147.9939,30,231,1099,0,49.286,4306.094244,0,1.042822,0,0,22.308,0,0,0,48.93,0,0,28.762
0,2014,0,,551799.0656,621183.3949,0,312,1489,0,0,9635.786732,0,0.099873,0,0,0,0,0,0,97.953,0,0,2.047
0,2012,0,,551831.2826,548992.5847,30,312,998,0,0,4960.033965,0,0.942225,0,0,18.766,0,0,0,60.687,0,0,20.547
0,2008,0,,551844.5025,578895.8284,45,324,1306,0,95.64573,2958.100973,0,0.637803,0,0,0,0,0,0,66.48,0,0,33.52
1,2015,6,bovine,551888,523494,56,321,933,0,61.735873,6847.353429,1,0.70311,0,0,0,0,0,74.174,0,0,20.467,5.359
0,2008,0,,551914.309,508205.1604,32,211,572,44,671.713918,415.620006,1,0.658371,82.265,0,0,0,3.909,0.117,0,0,5.152,0
0,2016,0,,551926.2262,548449.9931,30,312,1017,0,0,4912.961656,0,0.942225,0,0,18.766,0,0,0,60.687,0,0,20.547
0,2014,0,,552061.9965,501105.2707,25,311,696,0,0,2738.519938,4,0.518039,0,0,17.835,0,0,81.274,0,0,0,0.891
0,2008,0,,552086.1757,477373.309,9,311,556,0,0,1369.764078,0,1.312777,29.954,0,40.564,0,0,19.543,0,0,0,0
0,2008,0,,552086.5631,479567.7417,9,311,681,0,0,873.514346,0,1.462363,13.039,0,37.264,0,0,28.376,0,13.439,0,0
0,2008,0,,552106.4821,502469.1613,25,231,601,0,595.490835,1502.427822,1,1.445447,10.766,0,42.673,0,8.674,18.186,0,0,0,19.7
0,2008,0,,552140.3697,576096.1225,45,312,1248,0,0,3670.360777,0,0.659122,0,0,0,0,0,0,78.477,0,14.151,7.372
0,2011,0,,552173.6169,564339.7797,22,313,916,0,0,4840.036559,0,1.17892,0,0,0,0,0,0,10.329,42.154,38.782,8.734
0,2016,0,,552174.4511,567237.3606,22,313,977,0,0,2120.797562,1,1.13841,0,0,0,0,0,0,35.455,47.649,8.406,8.49
0,2014,0,,552194.2144,517184.9522,56,321,812,0,200.142284,2454.276603,0,1.246814,0,0,8.947,0,16.388,39.476,0,0,35.188,0
0,2008,0,,552200.511,581137.2575,23,312,1189,0,0,970.204027,1,0.905789,0,0,0,0,5.955,0,54.79,0,0.853,38.402
0,2016,0,,552230.4236,516007.2789,56,311,671,0,0,2194.913504,0,1.246814,0,0,8.947,0,16.388,39.476,0,0,35.188,0
0,2014,0,,552245.1259,484726.1747,15,311,673,0,0,532.819528,0,0.775408,1.892,0,14.472,3.106,0,77.21,0,0,0,0
0,2012,0,,552277.7763,608272.0621,27,312,1008,18,0,995.602955,0,1.044233,0,0,12.548,1.228,5.875,0,68.697,0,0,9.562
0,2012,0,,552287.2124,590782.411,27,324,1409,0,29.979068,5925.74532,0,0.55624,0,0,0,0,0,0,75.547,0,0,24.453
0,2012,0,,552383.9742,472966.7507,0,211,493,0,195.436531,1511.221428,0,0.693247,71.617,0,25.674,0,0,2.502,0,0,0,0
0,2014,0,,552390.0009,612482.3882,32,313,1000,0,0,1598.789759,0,1.190397,0,0,24.349,0,0,0,14.944,51.442,0,9.265
0,2016,0,,552430.5512,568750.3364,45,313,855,52,0,666.416356,1,1.076967,0,0,11.575,0.422,0,0,5.094,65.806,0,14.364
