"","Damage","Year","Month","Targetspp","POINT_X","POINT_Y","PTX","PTY","Bear_abund","Landcover_code","Altitude","Human_population","Dist_to_forest","Dist_to_town","Livestock_killed","Numberdamageperplot","ShannonDivIndex","prop_arable","prop_orchards","prop_pasture","prop_ag_mosaic","prop_seminatural","prop_deciduous","prop_coniferous","prop_mixedforest","prop_grassland","prop_for_regen","Landcover_2","Prop_natural","Prop_ag","Prop_gras","Hunting","Prop_open","Prop_forest"
"129",1,"2015","5","bovine",550230,583644,550306,583708,26,"321",1193,0,40.782749,1721.759869,1,4,1.216458,0,0,0,11.183,0,0,34.566,0,43.326,10.924,"231",10.924,11.183,43.326,1,43.326,34.566
"130",1,"2016","8","bovine",550263.3792,498039.9249,550308.3792,498064.9249,32,"243",547,0,69.988895,1686.806171,2,2,1.041323,0.416,0,47.462,0,4.539,42.049,5.534,0,0,0,"240",4.539,0.416,47.462,0,47.462,47.583
"131",1,"2015","7","bovine",550404,514293,550405,514359,56,"231",659,0,185.78949,2380.454422,3,3,1.408993,27.707,0,29.824,0,8.821,30.17,0,0,0,3.479,"231",12.3,27.707,29.824,1,29.824,30.17
"132",1,"2013","10","bovine",550602,500376,550662,500435,32,"231",707,0,32.40754,3523.725695,2,2,0.66406,0,0,37.999,0,0,62.001,0,0,0,0,"231",0,0,37.999,1,37.999,62.001
"133",1,"2015","5","bovine",550696,566127,550726,566156,22,"321",958,0,102.17812,3525.314472,1,1,1.286864,0,0,10.888,0,0,0,42.589,2.028,10.448,34.046,"231",34.046,0,21.336,1,21.336,44.617
"134",1,"2016","9","bovine",550778.2601,528482.3133,550835.2601,528487.3133,56,"311",890,0,0,7569.12285,2,2,0.421506,0,0,0,0,0,85.069,0,0,14.931,0,"310",0,0,14.931,0,14.931,85.069
"135",1,"2016","9","bovine",550778.2601,528482.3133,550868.2601,528497.3133,56,"311",890,0,0,7569.12285,2,2,0.421506,0,0,0,0,0,85.069,0,0,14.931,0,"310",0,0,14.931,0,14.931,85.069
"136",1,"2013","7","bovine",550850,568730,550938,568803,45,"313",869,0,0,993.127566,1,1,0.766104,1.44,0,79.08,1.169,0,0,9.449,0.929,0,7.934,"310",7.934,2.609,79.08,1,79.08,10.378
"137",1,"2016","8","bovine",551224,566019,551239,566033,22,"324",930,0,0.288095,3575.539525,1,1,1.13841,0,0,0,0,0,0,35.455,47.649,8.406,8.49,"324",8.49,0,8.406,0,8.406,83.104
"138",1,"2013","9","bovine",551241,500654,551338,500674,32,"311",637,0,0,3505.329814,4,4,0.518039,0,0,17.835,0,0,81.274,0,0,0,0.891,"310",0.891,0,17.835,1,17.835,81.274
"139",1,"2013","9","bovine",551241,500654,551254,500668,32,"311",637,0,0,3505.329814,4,4,0.518039,0,0,17.835,0,0,81.274,0,0,0,0.891,"310",0.891,0,17.835,1,17.835,81.274
"140",1,"2012","5","bovine",551250,502734,551270,502792,32,"231",654,0,71.331771,1951.926449,1,1,1.445447,10.766,0,42.673,0,8.674,18.186,0,0,0,19.7,"231",28.374,10.766,42.673,1,42.673,18.186
"141",1,"2013","9","bovine",551254,557364,551275,557462,36,"324",898,0,638.773682,4899.484827,3,6,1.267947,4.297,0,55.495,0,12.27,0,12.558,0,0,15.379,"324",27.649,4.297,55.495,1,55.495,12.558
"142",1,"2015","6","bovine",551314,497409,551368,497418,25,"231",584,0,44.674122,2615.67032,1,1,0.802587,0,0,50.327,0,0,46.811,0,0,0,2.862,"231",2.862,0,50.327,1,50.327,46.811
"143",1,"2013","4","bovine",551358,501205,551383,501275,25,"231",607,0,10.087824,2970.729918,4,4,0.518039,0,0,17.835,0,0,81.274,0,0,0,0.891,"231",0.891,0,17.835,1,17.835,81.274
"144",1,"2013","4","bovine",551358,501205,551451,501283,25,"231",607,0,10.087824,2970.729918,4,4,0.518039,0,0,17.835,0,0,81.274,0,0,0,0.891,"231",0.891,0,17.835,1,17.835,81.274
"145",1,"2015","8","bovine",551639,573062,551712,573071,45,"321",1066,0,52.626838,2303.037546,1,2,1.064502,0,0,0,0,0.425,0.535,25.903,52.557,20.58,0,"231",0.425,0,20.58,1,20.58,78.995
"146",1,"2014","9","bovine",551752,568080,551788,568089,45,"313",938,0,0,1567.118997,1,1,1.076967,0,0,11.575,0.422,0,0,5.094,65.806,0,14.364,"310",14.364,0.422,11.575,1,11.575,70.9
"147",1,"2015","6","bovine",551888,523494,551916,523501,56,"321",933,0,61.735873,6847.353429,1,1,0.70311,0,0,0,0,0,74.174,0,0,20.467,5.359,"231",5.359,0,20.467,1,20.467,74.174
"148",1,"2009","7","bovine",552502,485763,552546,485772,15,"231",686,0,51.838572,1065.366468,2,5,0.660408,0,0,37.276,0,0,62.724,0,0,0,0,"231",0,0,37.276,1,37.276,62.724
"149",1,"2016","8","bovine",552523,587661,552574,587713,23,"312",1108,0,0,5344.488754,1,1,0.921947,0,0,0,0,0,0,47.712,0,8.363,43.925,"310",43.925,0,8.363,0,8.363,47.712
"150",1,"2012","9","bovine",552715,511720,552769,511803,56,"211",579,0,709.660456,714.305708,1,1,0.936993,19.051,0,19.17,0,0,61.687,0,0.092,0,0,"210",0,19.051,19.17,1,19.17,61.779
"151",1,"2011","8","bovine",552811,506867,552856,506893,32,"311",568,0,0,1978.505136,1,1,1.116048,33.502,0,12.3,0,0.431,50.063,0,0,3.704,0,"310",0.431,33.502,16.004,1,16.004,50.063
"152",1,"2011","10","bovine",552883,515542,552978,515579,56,"211",664,0,52.574659,1488.308576,2,5,0.983147,67.867,0,0,0,8.313,16.606,0.818,0,0,0,"210",8.313,67.867,0,1,0,17.424
"153",1,"2016","8","bovine",553030.7676,516624.0801,553058.7676,516650.0801,56,"311",734,0,0,1514.619521,5,11,1.519094,31.782,0,2.33,0,22.385,28.631,0,0,10.434,0,"310",22.385,31.782,12.764,0,12.764,28.631
"154",1,"2012","8","bovine",553053,516908,553107,516913,56,"321",718,0,143.004616,1553.54075,5,11,1.519094,31.782,0,2.33,0,22.385,28.631,0,0,10.434,0,"231",22.385,31.782,12.764,1,12.764,28.631
"155",1,"2014","6","bovine",553093,583106,553113,583186,23,"324",1122,0,18.732108,1388.377076,1,1,1.046401,0,0,0,0,0,0,13.628,31.314,1.9,53.159,"324",53.159,0,1.9,1,1.9,44.942
"156",1,"2011","9","bovine",553279,491342,553349,491360,35,"231",966,0,125.464407,2843.379036,1,1,0.970412,0,0,19.25,0,0,66.135,0,5.941,0,8.674,"231",8.674,0,19.25,1,19.25,72.076
"157",1,"2013","9","bovine",553300,555699,553359,555793,36,"211",777,0,1069.276919,2973.655062,1,1,1.221573,38.375,0,42.054,2.47,12.812,0,0,0,0,4.29,"210",17.102,40.845,42.054,1,42.054,0
"158",1,"2016","8","bovine",553402,589071,553432,589072,23,"321",1302,0,60.130963,6957.48344,3,6,0.78742,0,0,0,0,0,0,71.855,0,15.744,12.402,"231",12.402,0,15.744,0,15.744,71.855
"159",1,"2016","9","bovine",553523.5105,520495.5721,553623.5105,520528.5721,56,"321",841,0,273.011938,4086.784,2,2,1.067309,0,0,0,0,0,40.123,0,22.013,37.865,0,"231",0,0,37.865,0,37.865,62.136
"160",1,"2014","4","bovine",553525,518461,553532,518544,56,"243",799,0,248.380126,2180.717012,5,8,1.141851,0.001,0,7.053,0,21.443,55.131,0,0,16.373,0,"240",21.443,0.001,23.426,1,23.426,55.131
"161",1,"2016","5","bovine",553554,588184,553607,588270,23,"321",1091,0,38.524265,6466.865346,3,6,0.78742,0,0,0,0,0,0,71.855,0,15.744,12.402,"231",12.402,0,15.744,0,15.744,71.855
"162",1,"2016","7","bovine",553859.5401,500153.5399,553875.5401,500188.5399,25,"311",643,0,0,3262.451991,7,78,0.857118,0,0,36.323,0,0,57.541,0,0,0,6.136,"310",6.136,0,36.323,0,36.323,57.541
"163",1,"2014","6","bovine",553885,519043,553970,519130,56,"243",777,0,66.676677,2590.116032,5,8,1.141851,0.001,0,7.053,0,21.443,55.131,0,0,16.373,0,"240",21.443,0.001,23.426,1,23.426,55.131
"164",1,"2015","6","bovine",553938.2666,500538.6661,553993.2666,500613.6661,25,"231",688,0,110.943922,2884.087927,7,78,0.857118,0,0,36.323,0,0,57.541,0,0,0,6.136,"231",6.136,0,36.323,1,36.323,57.541
"165",1,"2012","6","bovine",553952,501138,553980,501232,25,"231",640,0,7.216977,2289.483956,7,78,0.857118,0,0,36.323,0,0,57.541,0,0,0,6.136,"231",6.136,0,36.323,1,36.323,57.541
"166",1,"2012","6","bovine",553952,501138,554017,501180,25,"231",640,0,7.216977,2289.483956,7,78,0.857118,0,0,36.323,0,0,57.541,0,0,0,6.136,"231",6.136,0,36.323,1,36.323,57.541
"167",1,"2014","7","bovine",553972,515390,554042,515420,56,"243",626,795,28.37133,420.670785,2,5,0.983147,67.867,0,0,0,8.313,16.606,0.818,0,0,0,"240",8.313,67.867,0,1,0,17.424
"168",1,"2011","9","bovine",554039,558565,554115,558608,36,"231",750,0,1776.029895,2686.118703,2,2,0.582851,1.053,0,81.199,0,15.916,0,0,0,0,1.833,"231",17.749,1.053,81.199,1,81.199,0
"169",1,"2011","9","bovine",554039,558565,554056,558565,36,"231",750,0,1776.029895,2686.118703,2,2,0.582851,1.053,0,81.199,0,15.916,0,0,0,0,1.833,"231",17.749,1.053,81.199,1,81.199,0
"170",1,"2015","10","bovine",554064.51,502609.47,554078.51,502624.47,25,"211",646,0,394.497064,890.342243,2,2,1.005737,69.33,0,15.876,0,1.978,7.748,0,0,0,3.311,"210",5.289,69.33,15.876,1,15.876,7.748
"171",1,"2015","9","bovine",554064.6,502609.47,554150.6,502699.47,25,"211",646,0,394.497064,890.342243,2,2,1.005737,69.33,0,15.876,0,1.978,7.748,0,0,0,3.311,"210",5.289,69.33,15.876,1,15.876,7.748
"172",1,"2015","5","bovine",554140,605578,554144,605614,27,"321",1103,0,115.59976,2366.794558,1,1,1.023179,0,0,0,0,0,0,33.287,0.792,51.681,14.24,"231",14.24,0,51.681,1,51.681,34.079
"173",1,"2015","9","bovine",554318,521705,554343,521712,56,"321",903,0,68.851894,5167.590136,1,1,1.030563,0,0,0,0,0,48.046,0,33.473,18.481,0,"231",0,0,18.481,1,18.481,81.519
"174",1,"2015","9","bovine",554346,521005,554354,521085,56,"321",847,0,117.46452,4467.052977,2,2,1.067309,0,0,0,0,0,40.123,0,22.013,37.865,0,"231",0,0,37.865,1,37.865,62.136
"175",1,"2008","8","bovine",554377,511973,554417,512039,56,"112",553,39,751.339989,0,2,4,1.411283,48.627,0,0,0,19.547,15.43,5.449,0,0,2.033,"100",21.58,48.627,0,1,0,20.879
"176",1,"2009","9","bovine",554458,505904,554486,505962,25,"211",644,0,152.252087,1049.743879,2,4,1.047669,56.532,0,2.805,0,13.592,27.07,0,0,0,0,"210",13.592,56.532,2.805,1,2.805,27.07
"177",1,"2014","8","bovine",554537,564364,554568,564443,22,"231",882,0,186.114371,4245.69982,1,1,1.680502,10.826,0,32.011,0,5.445,0,9.778,19.156,21.949,0.835,"231",6.28,10.826,53.96,1,53.96,28.934
"178",1,"2012","7","bovine",554580,501577,554619,501652,25,"231",645,0,41.711285,2044.30811,7,78,0.857118,0,0,36.323,0,0,57.541,0,0,0,6.136,"231",6.136,0,36.323,1,36.323,57.541
"179",1,"2014","8","bovine",554585,607320,554618,607374,27,"231",899,0,129.304375,840.77154,2,3,1.006743,0,0,8.837,0,0,0,66.211,0,12.452,12.5,"231",12.5,0,21.289,1,21.289,66.211
"180",1,"2015","9","bovine",554656,524519,554742,524534,56,"321",1036,0,141.257567,6983.667821,1,1,1.227302,0,0,0,0,0,10.697,0,38.857,38.536,11.91,"231",11.91,0,38.536,1,38.536,49.554
"181",1,"2014","7","bovine",554690,607023,554693,607052,27,"312",915,3,0,956.157452,2,3,1.006743,0,0,8.837,0,0,0,66.211,0,12.452,12.5,"310",12.5,0,21.289,1,21.289,66.211
"182",1,"2015","9","bovine",554709,519489,554749,519523,56,"311",768,0,0,2948.601708,5,8,1.141851,0.001,0,7.053,0,21.443,55.131,0,0,16.373,0,"310",21.443,0.001,23.426,1,23.426,55.131
"183",1,"2014","5","bovine",554858,568026,554889,568098,22,"313",965,0,0,1343.001133,1,1,1.555585,6.731,0,8.28,0.266,29.968,0,0,37.27,0,7.085,"310",37.053,6.997,8.28,1,8.28,37.27
"184",1,"2009","9","bovine",554868,506858,554896,506958,25,"231",619,0,74.930091,2079.231932,2,4,1.047669,56.532,0,2.805,0,13.592,27.07,0,0,0,0,"231",13.592,56.532,2.805,1,2.805,27.07
"185",1,"2012","8","bovine",554968,506759,554979,506774,25,"231",644,0,160.731601,2019.759738,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"231",0,2.533,44.39,1,44.39,53.077
"186",1,"2016","8","bovine",554981.9047,506413.0965,555025.9047,506504.0965,25,"311",608,0,0,1708.761776,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"310",0,2.533,44.39,0,44.39,53.077
"187",1,"2016","8","bovine",555038.6451,510451.3627,555115.6451,510481.3627,25,"211",529,0,445.289485,239.204177,1,1,1.092733,57.441,0,3.796,0,0.782,29.229,0,0,7.641,0.27,"210",1.052,57.441,11.437,0,11.437,29.229
"188",1,"2012","8","bovine",555059,506760,555065,506803,25,"231",649,0,81.120356,2055.780752,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"231",0,2.533,44.39,1,44.39,53.077
"189",1,"2012","6","bovine",555120,506893,555125,506952,25,"231",664,0,99.112267,2202.089607,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"231",0,2.533,44.39,1,44.39,53.077
"190",1,"2012","7","bovine",555134,506791,555195,506858,25,"231",652,0,29.835671,2115.208888,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"231",0,2.533,44.39,1,44.39,53.077
"191",1,"2009","9","bovine",555288,503799,555317,503872,25,"231",696,0,21.599771,982.861921,9,11,1.555093,7.695,0,35.675,0,0,30.886,0,8.659,10.595,6.489,"231",6.489,7.695,46.27,1,46.27,39.545
"192",1,"2013","6","bovine",555338,585425,555341,585437,23,"321",1303,0,150.520459,3922.03323,1,1,0.976385,0,0,0,0,0,0,44.45,0,11.964,43.586,"231",43.586,0,11.964,1,11.964,44.45
"193",1,"2012","8","bovine",555406,506096,555494,506174,25,"231",657,0,6.803426,1658.166061,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"231",0,2.533,44.39,1,44.39,53.077
"194",1,"2012","5","bovine",555410,506070,555434,506140,25,"231",657,0,1.335676,1637.455518,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"231",0,2.533,44.39,1,44.39,53.077
"195",1,"2014","8","bovine",555421,494682,555423,494699,35,"311",937,0,0,4110.171471,1,1,1.151035,0,0,25.953,0,0,56.373,5.993,9.352,0,2.329,"310",2.329,0,25.953,1,25.953,71.718
"196",1,"2012","7","bovine",555552,505956,555571,506011,25,"231",677,0,125.010922,1619.086061,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"231",0,2.533,44.39,1,44.39,53.077
"197",1,"2012","7","bovine",555553,505956,555632,506031,25,"231",677,0,125.010922,1619.086061,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"231",0,2.533,44.39,1,44.39,53.077
"198",1,"2011","5","bovine",555558,507385,555646,507412,25,"231",671,0,64.635393,2358.61106,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"231",0,2.533,44.39,1,44.39,53.077
"199",1,"2010","9","bovine",555606,504495,555634,504556,25,"231",698,0,48.861581,974.916653,9,11,1.555093,7.695,0,35.675,0,0,30.886,0,8.659,10.595,6.489,"231",6.489,7.695,46.27,1,46.27,39.545
"200",1,"2012","8","bovine",555623,504163,555702,504245,25,"313",675,0,0,1068.028174,9,11,1.555093,7.695,0,35.675,0,0,30.886,0,8.659,10.595,6.489,"310",6.489,7.695,46.27,1,46.27,39.545
"201",1,"2012","5","bovine",555707,506197,555796,506263,25,"311",656,0,0,1904.652225,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"310",0,2.533,44.39,1,44.39,53.077
"202",1,"2016","9","bovine",555785.3662,508249.8704,555873.3662,508298.8704,25,"321",649,0,19.718918,2087.933905,3,8,1.36254,28.87,0,1.826,0,19.985,38.43,0,0,10.889,0,"231",19.985,28.87,12.715,0,12.715,38.43
"203",1,"2012","8","bovine",555946,503314,556035,503321,25,"321",689,0,60.275255,1792.996861,6,23,1.149668,1.381,0,25.695,1.791,0,50.646,0,0,20.488,0,"231",0,3.172,46.183,1,46.183,50.646
"204",1,"2015","9","bovine",555997.86,508128.42,556044.86,508197.42,25,"321",668,0,60.617024,2322.788005,3,8,1.36254,28.87,0,1.826,0,19.985,38.43,0,0,10.889,0,"231",19.985,28.87,12.715,1,12.715,38.43
"205",1,"2010","11","bovine",556018,479379,556055,479390,9,"231",623,0,120.339145,1981.398049,2,2,0.841786,4.991,0,39.08,0,0,55.929,0,0,0,0,"231",0,4.991,39.08,1,39.08,55.929
"206",1,"2008","7","bovine",556019,504694,556094,504757,25,"231",707,0,63.48214,1389.530253,9,11,1.555093,7.695,0,35.675,0,0,30.886,0,8.659,10.595,6.489,"231",6.489,7.695,46.27,1,46.27,39.545
"207",1,"2009","9","bovine",556030,503229,556054,503277,25,"321",702,0,135.713238,1912.315646,6,23,1.149668,1.381,0,25.695,1.791,0,50.646,0,0,20.488,0,"231",0,3.172,46.183,1,46.183,50.646
"208",1,"2008","6","bovine",556053,504669,556149,504692,25,"231",709,0,92.947879,1421.560292,9,11,1.555093,7.695,0,35.675,0,0,30.886,0,8.659,10.595,6.489,"231",6.489,7.695,46.27,1,46.27,39.545
"209",1,"2012","10","bovine",556117,507260,556173,507359,25,"231",691,0,47.413536,2894.113219,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"231",0,2.533,44.39,1,44.39,53.077
"210",1,"2016","8","bovine",556159,512895.0272,556211,512945.0272,56,"211",631,0,180.717197,1779.831541,4,4,1.26154,29.259,0,0,0,0.244,33.018,0,0,32.132,5.348,"210",5.592,29.259,32.132,0,32.132,33.018
"211",1,"2016","8","bovine",556159.8188,512895.0272,556211.8188,512958.0272,56,"211",631,0,180.717197,1779.831541,4,4,1.26154,29.259,0,0,0,0.244,33.018,0,0,32.132,5.348,"210",5.592,29.259,32.132,0,32.132,33.018
"212",1,"2012","9","bovine",556168,516307,556186,516371,56,"211",737,0,185.392949,1364.355586,1,1,0.822947,35.283,0,0,0,4.908,59.808,0,0,0,0,"210",4.908,35.283,0,1,0,59.808
"213",1,"2009","7","bovine",556185,504755,556249,504767,25,"231",711,0,58.528477,1560.80282,9,11,1.555093,7.695,0,35.675,0,0,30.886,0,8.659,10.595,6.489,"231",6.489,7.695,46.27,1,46.27,39.545
"214",1,"2012","7","bovine",556219,505595,556319,505596,25,"231",709,0,78.143121,1875.530166,9,11,1.555093,7.695,0,35.675,0,0,30.886,0,8.659,10.595,6.489,"231",6.489,7.695,46.27,1,46.27,39.545
"215",1,"2009","9","bovine",556226,504575,556279,504622,25,"231",711,0,215.523693,1591.529024,9,11,1.555093,7.695,0,35.675,0,0,30.886,0,8.659,10.595,6.489,"231",6.489,7.695,46.27,1,46.27,39.545
"216",1,"2016","9","bovine",556247.7949,507610.1924,556313.7949,507654.1924,25,"231",676,0,158.797735,2847.837913,14,16,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,"231",0,2.533,44.39,0,44.39,53.077
"217",1,"2011","5","bovine",556254,564658,556297,564740,22,"231",904,0,476.259966,2684.479061,1,0,1.480305,10.747,0,37.201,0,20.976,0,22.616,0,0,8.46,"231",29.436,10.747,37.201,1,37.201,22.616
"218",1,"2009","6","bovine",556484,563414,556562,563514,22,"231",802,0,925.380062,2638.450692,1,1,0.64719,79.565,0,11.132,0,9.303,0,0,0,0,0,"231",9.303,79.565,11.132,1,11.132,0
"219",1,"2012","8","bovine",556556,513360,556625,513415,56,"321",640,0,97.634272,1808.063751,4,4,1.26154,29.259,0,0,0,0.244,33.018,0,0,32.132,5.348,"231",5.592,29.259,32.132,1,32.132,33.018
"220",1,"2014","5","bovine",556568,600174,556572,600252,21,"231",881,0,46.888312,946.378526,1,1,1.437293,0,0,16.318,0,20.57,0,34.722,25.59,0,2.8,"231",23.37,0,16.318,1,16.318,60.312
"221",1,"2016","5","bovine",556799.0796,512450.6034,556842.0796,512463.6034,56,"321",571,0,7.078465,2316.501008,4,4,1.26154,29.259,0,0,0,0.244,33.018,0,0,32.132,5.348,"231",5.592,29.259,32.132,0,32.132,33.018
"222",1,"2010","5","bovine",556912,511988,556916,512043,56,"321",633,0,28.644638,2209.071072,2,2,0.732333,1.019,0,0,0,0,42.252,0,0,56.729,0,"231",0,1.019,56.729,1,56.729,42.252
"223",1,"2012","7","bovine",556920,512126,556968,512217,56,"321",603,0,152.227044,2286.098097,2,2,0.732333,1.019,0,0,0,0,42.252,0,0,56.729,0,"231",0,1.019,56.729,1,56.729,42.252
"224",1,"2012","7","bovine",557067,503072,557099,503140,25,"321",852,0,76.110752,1746.74773,1,1,0.964684,0,0,0,15.033,0,56.562,0,0,28.405,0,"231",0,15.033,28.405,1,28.405,56.562
"225",1,"2011","9","bovine",557165,511109,557247,511170,56,"321",669,0,98.767055,2192.404416,2,2,0.863668,0,0,14.653,0,0,66.781,0,0,18.566,0,"231",0,0,33.219,1,33.219,66.781
"226",1,"2009","9","bovine",557189,479191,557260,479246,9,"231",549,0,309.233111,2041.836872,1,1,0.795595,62.811,0,32.767,0,0,4.422,0,0,0,0,"231",0,62.811,32.767,1,32.767,4.422
"227",1,"2011","9","bovine",557274,510223,557352,510283,56,"231",608,0,146.42555,2394.819172,2,2,0.863668,0,0,14.653,0,0,66.781,0,0,18.566,0,"231",0,0,33.219,1,33.219,66.781
"228",1,"2012","8","bovine",557647,508644,557690,508666,25,"321",755,0,61.151509,3404.103644,4,4,0.699462,0,0,0,0,4.705,73.721,0,0,21.574,0,"231",4.705,0,21.574,1,21.574,73.721
"229",1,"2015","7","bovine",557687,581130,557780,581181,20,"324",1264,0,38.354981,2042.226653,2,2,0.764185,0,0,0,0,8.933,0,72.305,0,0,18.761,"324",27.694,0,0,1,0,72.305
"230",1,"2012","8","bovine",557755,508600,557848,508633,25,"321",762,0,103.089125,3518.934955,4,4,0.699462,0,0,0,0,4.705,73.721,0,0,21.574,0,"231",4.705,0,21.574,1,21.574,73.721
"231",1,"2015","7","bovine",557899,584180,557975,584230,23,"324",1540,0,73.239237,3507.720151,1,1,0.651936,0,0,0,0,0,0,64.255,0,0,35.745,"324",35.745,0,0,1,0,64.255
"232",1,"2016","9","bovine",558046.0871,514766.3557,558071.0871,514837.3557,56,"321",688,0,82.329751,2875.845498,4,5,0.766705,2.069,0,0,0,0,41.065,0,0,56.866,0,"231",0,2.069,56.866,0,56.866,41.065
"233",1,"2016","10","bovine",558149.8835,514968.2649,558209.8835,515022.2649,56,"321",700,0,82.674988,2973.338089,4,5,0.766705,2.069,0,0,0,0,41.065,0,0,56.866,0,"231",0,2.069,56.866,0,56.866,41.065
"234",1,"2015","6","bovine",558154,515029,558175,515073,56,"321",714,0,130.835436,2978.303922,4,5,0.766705,2.069,0,0,0,0,41.065,0,0,56.866,0,"231",0,2.069,56.866,1,56.866,41.065
"235",1,"2016","6","bovine",558287,579826,558302,579843,20,"243",1313,0,77.5242,3051.544567,2,2,0.764185,0,0,0,0,8.933,0,72.305,0,0,18.761,"240",27.694,0,0,0,0,72.305
"236",1,"2016","9","bovine",558323.8496,517875.7404,558325.8496,517938.7404,56,"321",812,0,28.543701,3918.813892,1,1,0.274764,0,0,0,0,0,92.163,0,0,7.837,0,"231",0,0,7.837,0,7.837,92.163
"237",1,"2015","6","bovine",558456,569061,558464,569090,20,"243",899,0,843.931418,2455.009979,1,1,1.502868,44.648,0,13.407,0.165,14.022,10.306,0,1.006,0,16.263,"240",30.285,44.813,13.407,1,13.407,11.312
"238",1,"2010","6","bovine",558628,508338,558706,508404,25,"321",761,0,37.208412,3811.417588,4,4,0.699462,0,0,0,0,4.705,73.721,0,0,21.574,0,"231",4.705,0,21.574,1,21.574,73.721
"239",1,"2013","9","bovine",558816,504341,558862,504366,25,"321",826,0,71.652652,2581.660743,3,3,0.603445,0,0,2.277,0,0,80.782,0,0,15.71,1.231,"231",1.231,0,17.987,1,17.987,80.782
"240",1,"2016","10","bovine",558839.7798,504633.09,558916.7798,504732.09,25,"321",835,0,21.306404,2873.549232,3,3,0.603445,0,0,2.277,0,0,80.782,0,0,15.71,1.231,"231",1.231,0,17.987,0,17.987,80.782
"241",1,"2016","10","bovine",558868.6388,508447.2142,558907.6388,508477.2142,25,"321",748,0,59.692441,3547.458204,4,4,0.699462,0,0,0,0,4.705,73.721,0,0,21.574,0,"231",4.705,0,21.574,0,21.574,73.721
"242",1,"2009","9","bovine",558883,501296,558892,501382,25,"243",666,101,110.9761,93.658415,2,2,0.985104,0,0,19.073,1.802,16.98,62.145,0,0,0,0,"240",16.98,1.802,19.073,1,19.073,62.145
"243",1,"2012","9","bovine",559171,503845,559258,503940,25,"321",828,0,55.46015,2198.93375,3,3,1.130786,0,0,35.844,0,0,42.813,0,0,19.172,2.172,"231",2.172,0,55.016,1,55.016,42.813
"244",1,"2013","9","bovine",559545,602763,559558,602778,21,"312",985,0,0,2625.95163,1,1,1.001486,0,0,0,0,0,0,43.044,9.492,46.112,1.352,"310",1.352,0,46.112,1,46.112,52.536
